ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
HashingEncoder,ABC,2.2,2.2,5.65,5.85,5.35,6.25,4.3,4.2,PRE
HashingEncoder,LRG,2.25,2.45,4.6,5.4,4.75,6.3,5.7,4.55,PRE
HashingEncoder,KNN,3.8,3.5,4.5,5.4,4.2,5.1,4.9,4.6,PRE
HashingEncoder,MLP,2.9,2.6,4.0,5.4,4.55,5.9,6.0,4.65,PRE
HashingEncoder,SGD,4.65,3.45,4.0,3.8,5.15,5.8,4.15,5.0,PRE
HashingEncoder,DTREE,2.6,2.35,5.1,5.45,4.95,5.35,5.15,5.05,PRE
HashingEncoder,SVM,4.75,3.95,3.55,4.8,3.25,5.95,4.45,5.3,PRE
HashingEncoder,RF,2.4,3.4,5.2,4.6,4.55,6.0,4.1,5.75,PRE
,avarage,3.19,2.99,4.57,5.09,4.59,5.83,4.84,4.89,PRE
,std,1.06,0.66,0.71,0.65,0.65,0.42,0.72,0.49,PRE
