ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
OrdinalEncoder,KNN,6.1,3.9,4.35,4.75,3.45,3.8,6.05,3.6,SPE
OrdinalEncoder,RF,4.35,3.65,4.85,5.0,4.55,4.45,4.9,4.25,SPE
OrdinalEncoder,SGD,6.0,3.7,3.6,4.9,4.7,4.4,4.2,4.5,SPE
OrdinalEncoder,MLP,4.55,3.25,4.5,4.65,4.1,5.0,5.25,4.7,SPE
OrdinalEncoder,DTREE,3.6,3.25,4.25,5.0,3.3,5.5,5.5,5.6,SPE
OrdinalEncoder,ABC,5.45,4.55,3.55,3.75,3.35,4.15,5.55,5.65,SPE
OrdinalEncoder,SVM,6.75,4.95,2.8,4.85,3.8,4.2,2.85,5.8,SPE
OrdinalEncoder,LRG,4.6,3.6,4.45,4.6,4.0,3.7,5.05,6.0,SPE
,avarage,5.18,3.86,4.04,4.69,3.91,4.4,4.92,5.01,SPE
,std,1.07,0.6,0.67,0.41,0.53,0.6,1.0,0.87,SPE
