ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
OrdinalEncoder,DTREE,3.05,3.25,4.55,4.95,3.55,6.25,5.95,4.45,IBA
OrdinalEncoder,SGD,5.65,3.7,3.25,3.85,5.15,5.65,4.25,4.5,IBA
OrdinalEncoder,KNN,5.3,4.0,4.15,4.45,3.45,5.0,4.75,4.9,IBA
OrdinalEncoder,SVM,6.85,4.35,2.8,4.85,4.4,4.85,2.5,5.4,IBA
OrdinalEncoder,RF,3.95,3.35,4.45,4.5,5.05,4.85,4.3,5.55,IBA
OrdinalEncoder,MLP,3.95,2.4,4.05,4.8,3.9,5.5,5.8,5.6,IBA
OrdinalEncoder,ABC,5.4,4.5,3.3,3.5,2.9,4.8,5.9,5.7,IBA
OrdinalEncoder,LRG,4.1,3.5,3.95,4.4,4.6,4.3,5.15,6.0,IBA
,avarage,4.78,3.63,3.81,4.41,4.12,5.15,4.82,5.26,IBA
,std,1.23,0.67,0.63,0.51,0.81,0.61,1.16,0.58,IBA
