ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
OrdinalEncoder,RF,2.25,2.95,4.5,5.35,5.7,6.4,3.8,5.05,REC
OrdinalEncoder,SGD,3.8,3.4,4.9,3.95,5.15,5.75,4.0,5.05,REC
OrdinalEncoder,ABC,3.4,4.15,4.1,4.25,4.35,6.0,4.2,5.55,REC
OrdinalEncoder,LRG,1.9,2.3,4.65,4.9,5.6,5.5,5.55,5.6,REC
OrdinalEncoder,MLP,1.9,2.5,4.65,4.9,4.45,6.25,5.65,5.7,REC
OrdinalEncoder,SVM,3.35,4.05,3.95,4.55,5.0,5.2,3.95,5.95,REC
OrdinalEncoder,KNN,2.9,4.5,4.65,3.6,4.25,6.1,3.5,6.5,REC
OrdinalEncoder,DTREE,2.15,3.6,3.7,4.5,3.75,6.5,5.2,6.6,REC
,avarage,2.71,3.43,4.39,4.5,4.78,5.96,4.48,5.75,REC
,std,0.75,0.8,0.42,0.56,0.69,0.45,0.85,0.58,REC
