ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
LeaveOneOutEncoder,KNN,2.9,4.3,5.7,4.4,4.6,5.7,3.6,4.8,F1
LeaveOneOutEncoder,LRG,2.7,3.6,4.55,4.1,4.95,5.45,5.55,5.1,F1
LeaveOneOutEncoder,SVM,3.95,4.7,3.7,4.25,5.1,4.4,4.7,5.2,F1
LeaveOneOutEncoder,MLP,3.5,3.9,4.85,4.65,4.05,5.45,4.3,5.3,F1
LeaveOneOutEncoder,SGD,3.5,3.0,4.0,4.15,5.1,4.85,5.6,5.8,F1
LeaveOneOutEncoder,DTREE,1.85,1.95,4.7,5.5,4.6,6.0,4.45,6.95,F1
LeaveOneOutEncoder,RF,1.95,2.05,4.95,4.15,5.45,5.2,4.75,7.5,F1
LeaveOneOutEncoder,ABC,2.0,1.65,5.3,5.25,4.35,5.4,4.15,7.9,F1
,avarage,2.79,3.14,4.72,4.56,4.78,5.31,4.64,6.07,F1
,std,0.81,1.16,0.65,0.54,0.46,0.5,0.68,1.2,F1
