ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
JamesSteinEncoder,RF,2.75,3.8,4.6,4.7,4.7,5.7,4.55,5.2,REC
JamesSteinEncoder,KNN,2.7,4.2,4.4,4.25,5.4,5.45,4.3,5.3,REC
JamesSteinEncoder,DTREE,3.45,4.75,3.2,5.1,4.25,5.8,3.95,5.5,REC
JamesSteinEncoder,ABC,2.5,3.05,4.45,4.6,4.75,5.8,5.15,5.7,REC
JamesSteinEncoder,SGD,3.3,3.25,3.75,3.8,5.8,5.6,4.7,5.8,REC
JamesSteinEncoder,LRG,2.0,2.6,4.9,3.75,4.6,6.45,5.6,6.1,REC
JamesSteinEncoder,MLP,2.25,2.5,4.6,4.85,5.15,5.85,4.2,6.6,REC
JamesSteinEncoder,SVM,3.65,4.15,4.1,3.9,4.75,4.45,4.2,6.8,REC
,avarage,2.82,3.54,4.25,4.37,4.93,5.64,4.58,5.88,REC
,std,0.59,0.81,0.55,0.52,0.49,0.56,0.55,0.58,REC
