ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
CatBoostEncoder,ABC,3.6,3.85,5.5,5.5,4.5,5.35,3.5,4.2,REC
CatBoostEncoder,DTREE,2.9,3.9,5.6,3.4,5.4,5.8,3.9,5.1,REC
CatBoostEncoder,RF,2.65,3.65,4.15,4.4,5.5,5.9,4.55,5.2,REC
CatBoostEncoder,MLP,2.9,3.15,5.2,4.25,4.95,5.85,4.4,5.3,REC
CatBoostEncoder,LRG,2.35,3.55,4.1,4.1,5.55,5.4,5.6,5.35,REC
CatBoostEncoder,KNN,2.45,4.05,4.7,4.1,5.2,5.85,4.2,5.45,REC
CatBoostEncoder,SGD,3.55,3.4,4.4,4.55,4.4,5.05,5.1,5.55,REC
CatBoostEncoder,SVM,3.65,3.6,3.7,3.95,4.75,5.7,4.9,5.75,REC
,avarage,3.01,3.64,4.67,4.28,5.03,5.61,4.52,5.24,REC
,std,0.53,0.29,0.7,0.6,0.45,0.31,0.68,0.47,REC
