ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
JamesSteinEncoder,LRG,2.6,3.2,5.2,4.2,4.55,5.55,6.3,4.4,PRE
JamesSteinEncoder,RF,3.15,3.85,4.65,4.65,4.95,5.35,4.7,4.7,PRE
JamesSteinEncoder,ABC,3.1,3.2,4.9,4.3,4.6,5.45,5.5,4.95,PRE
JamesSteinEncoder,MLP,2.95,2.85,4.05,4.95,5.9,5.0,5.3,5.0,PRE
JamesSteinEncoder,KNN,3.9,3.9,3.85,4.5,4.85,5.05,4.75,5.2,PRE
JamesSteinEncoder,DTREE,4.15,4.35,4.1,4.4,4.65,5.8,3.3,5.25,PRE
JamesSteinEncoder,SVM,4.85,4.4,3.6,4.45,4.6,5.0,3.8,5.3,PRE
JamesSteinEncoder,SGD,4.5,3.6,4.0,4.5,4.85,4.9,4.35,5.3,PRE
,avarage,3.65,3.67,4.29,4.49,4.87,5.26,4.75,5.01,PRE
,std,0.81,0.56,0.56,0.23,0.44,0.32,0.96,0.32,PRE
