ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
OrdinalEncoder,SVM,6.85,4.6,2.95,5.05,4.6,5.15,2.9,3.9,GEO
OrdinalEncoder,ABC,5.55,4.85,3.45,3.75,3.05,4.75,6.05,4.55,GEO
OrdinalEncoder,MLP,4.25,2.4,4.25,4.8,4.2,5.4,5.8,4.9,GEO
OrdinalEncoder,RF,4.05,3.55,4.45,5.0,4.85,4.65,4.5,4.95,GEO
OrdinalEncoder,KNN,5.3,4.1,4.05,4.55,3.55,4.7,4.65,5.1,GEO
OrdinalEncoder,LRG,4.2,3.7,4.15,4.4,4.7,4.2,5.25,5.4,GEO
OrdinalEncoder,DTREE,2.9,3.25,4.25,4.8,3.3,6.2,5.8,5.5,GEO
OrdinalEncoder,SGD,5.6,3.85,3.3,3.5,5.2,5.3,3.7,5.55,GEO
,avarage,4.84,3.79,3.86,4.48,4.18,5.04,4.83,4.98,GEO
,std,1.22,0.77,0.55,0.57,0.79,0.61,1.11,0.55,GEO
