ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
MEstimateEncoder,DTREE,3.7,4.1,5.3,3.5,5.5,5.2,4.6,4.1,PRE
MEstimateEncoder,ABC,3.4,3.6,5.6,4.1,5.2,5.1,4.6,4.4,PRE
MEstimateEncoder,RF,3.25,3.45,5.35,4.15,5.4,4.7,4.9,4.8,PRE
MEstimateEncoder,LRG,2.8,3.3,4.65,4.5,4.95,4.95,5.85,5.0,PRE
MEstimateEncoder,MLP,3.7,3.45,4.9,3.95,5.3,5.35,4.25,5.1,PRE
MEstimateEncoder,KNN,3.9,3.5,4.45,4.6,4.45,4.65,5.25,5.2,PRE
MEstimateEncoder,SGD,4.35,3.45,4.35,3.65,5.45,5.7,3.5,5.55,PRE
MEstimateEncoder,SVM,4.85,4.45,3.95,4.0,4.4,4.2,4.05,6.1,PRE
,avarage,3.74,3.66,4.82,4.06,5.08,4.98,4.62,5.03,PRE
,std,0.64,0.4,0.57,0.38,0.44,0.47,0.73,0.63,PRE
