ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
SumEncoder,RF,5.25,4.55,4.1,3.4,4.9,4.8,5.3,3.7,IBA
SumEncoder,MLP,5.35,4.2,4.35,3.9,4.75,5.05,4.5,3.9,IBA
SumEncoder,SVM,7.45,5.35,2.65,3.85,3.45,4.95,4.2,4.1,IBA
SumEncoder,LRG,5.5,5.6,3.85,4.5,3.55,4.9,3.7,4.4,IBA
SumEncoder,SGD,6.2,4.1,4.6,3.85,3.95,4.9,3.65,4.75,IBA
SumEncoder,DTREE,4.75,4.95,3.25,3.85,4.45,4.95,4.95,4.85,IBA
SumEncoder,KNN,5.6,4.0,4.4,3.5,4.1,4.9,4.5,5.0,IBA
SumEncoder,ABC,4.85,3.75,3.5,4.0,4.15,3.85,5.95,5.95,IBA
,avarage,5.62,4.56,3.84,3.86,4.16,4.79,4.59,4.58,IBA
,std,0.87,0.67,0.67,0.33,0.52,0.39,0.79,0.72,IBA
