ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
MEstimateEncoder,RF,2.9,3.6,5.2,4.5,5.6,5.25,4.85,4.1,REC
MEstimateEncoder,DTREE,3.35,4.4,4.8,3.3,5.3,5.55,5.0,4.3,REC
MEstimateEncoder,LRG,2.25,3.3,4.45,4.4,5.5,5.7,5.75,4.65,REC
MEstimateEncoder,KNN,3.1,4.35,4.75,4.5,4.55,5.15,4.85,4.75,REC
MEstimateEncoder,SVM,3.5,4.6,4.0,4.55,4.55,5.05,4.45,5.3,REC
MEstimateEncoder,ABC,2.85,3.5,5.15,3.85,5.25,5.35,4.5,5.55,REC
MEstimateEncoder,SGD,2.95,3.0,4.7,3.5,5.1,6.7,4.45,5.6,REC
MEstimateEncoder,MLP,2.65,3.2,5.1,4.6,5.4,5.2,4.05,5.8,REC
,avarage,2.94,3.74,4.77,4.15,5.16,5.49,4.74,5.01,REC
,std,0.39,0.62,0.4,0.52,0.4,0.53,0.51,0.64,REC
