ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
JamesSteinEncoder,KNN,5.9,4.0,3.85,5.1,4.45,3.85,5.15,3.7,SPE
JamesSteinEncoder,SGD,5.85,4.05,4.2,4.5,4.25,3.4,6.0,3.75,SPE
JamesSteinEncoder,ABC,4.3,3.0,4.7,4.5,5.1,4.95,5.6,3.85,SPE
JamesSteinEncoder,MLP,5.15,3.9,3.7,4.5,5.75,3.1,5.8,4.1,SPE
JamesSteinEncoder,RF,4.75,4.15,3.85,4.35,5.35,4.25,4.9,4.4,SPE
JamesSteinEncoder,LRG,4.9,4.3,4.7,4.1,4.15,4.15,5.0,4.7,SPE
JamesSteinEncoder,DTREE,4.65,4.4,4.3,4.3,4.65,5.5,3.05,5.15,SPE
JamesSteinEncoder,SVM,7.05,5.0,3.15,4.15,3.1,3.1,3.65,6.8,SPE
,avarage,5.32,4.1,4.06,4.44,4.6,4.04,4.89,4.56,SPE
,std,0.9,0.56,0.53,0.31,0.82,0.86,1.04,1.04,SPE
