ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
OneHotEncoder,KNN,5.4,3.7,3.7,5.1,5.2,4.9,4.6,3.4,GEO
OneHotEncoder,ABC,5.65,4.6,5.0,4.15,3.45,4.85,4.25,4.05,GEO
OneHotEncoder,DTREE,4.5,4.9,3.9,4.0,3.3,5.95,5.1,4.35,GEO
OneHotEncoder,MLP,5.65,4.6,4.45,3.45,3.35,5.55,4.5,4.45,GEO
OneHotEncoder,RF,5.8,4.8,4.25,3.9,4.05,3.8,4.4,5.0,GEO
OneHotEncoder,LRG,5.6,5.8,3.6,2.75,3.7,4.6,4.85,5.1,GEO
OneHotEncoder,SGD,6.45,4.1,4.5,3.05,3.45,4.55,4.7,5.2,GEO
OneHotEncoder,SVM,7.35,4.6,2.4,3.7,3.55,4.25,4.45,5.7,GEO
,avarage,5.8,4.64,3.98,3.76,3.76,4.81,4.61,4.66,GEO
,std,0.82,0.61,0.79,0.72,0.63,0.69,0.27,0.74,GEO
