ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
OneHotEncoder,SGD,6.5,3.65,3.95,4.0,4.9,4.55,4.25,4.2,SPE
OneHotEncoder,KNN,6.9,4.0,3.1,5.2,3.6,3.8,5.1,4.3,SPE
OneHotEncoder,DTREE,4.7,4.6,3.9,4.0,3.3,5.65,5.1,4.75,SPE
OneHotEncoder,MLP,5.8,4.6,4.75,3.35,3.35,4.65,4.75,4.75,SPE
OneHotEncoder,ABC,5.4,4.2,4.3,4.6,3.5,4.75,4.3,4.95,SPE
OneHotEncoder,LRG,5.4,5.4,4.0,2.75,3.75,4.45,4.85,5.4,SPE
OneHotEncoder,RF,5.8,4.8,3.95,4.0,3.65,3.5,4.3,6.0,SPE
OneHotEncoder,SVM,7.35,5.05,2.8,3.9,3.15,3.5,4.05,6.2,SPE
,avarage,5.98,4.54,3.84,3.98,3.65,4.36,4.59,5.07,SPE
,std,0.88,0.57,0.62,0.74,0.54,0.73,0.41,0.74,SPE
