ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
LeaveOneOutEncoder,KNN,2.6,4.25,5.7,4.3,4.6,5.7,3.6,5.25,REC
LeaveOneOutEncoder,LRG,2.5,3.25,4.55,4.0,4.95,5.25,5.9,5.6,REC
LeaveOneOutEncoder,SVM,3.65,4.55,3.5,4.2,5.1,4.7,4.5,5.8,REC
LeaveOneOutEncoder,DTREE,2.35,2.65,4.25,5.0,4.35,5.95,4.65,6.8,REC
LeaveOneOutEncoder,SGD,3.25,2.9,3.4,3.75,5.5,5.15,5.2,6.85,REC
LeaveOneOutEncoder,MLP,2.9,3.55,5.0,4.5,3.7,4.85,4.6,6.9,REC
LeaveOneOutEncoder,ABC,2.1,1.8,5.4,5.15,4.75,5.45,4.05,7.3,REC
LeaveOneOutEncoder,RF,1.9,2.05,4.95,4.25,5.15,5.35,4.75,7.6,REC
,avarage,2.66,3.12,4.59,4.39,4.76,5.3,4.66,6.51,REC
,std,0.59,0.98,0.84,0.48,0.56,0.41,0.69,0.85,REC
