ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
LeaveOneOutEncoder,LRG,5.6,5.65,3.85,4.05,4.05,4.45,5.05,3.3,GEO
LeaveOneOutEncoder,KNN,5.5,4.3,4.5,4.5,4.3,4.7,4.7,3.5,GEO
LeaveOneOutEncoder,MLP,5.5,4.15,3.75,4.4,4.15,5.05,4.8,4.2,GEO
LeaveOneOutEncoder,SVM,7.25,4.8,2.6,4.45,4.5,3.8,4.1,4.5,GEO
LeaveOneOutEncoder,SGD,5.45,3.35,3.95,3.6,4.85,4.9,4.85,5.05,GEO
LeaveOneOutEncoder,DTREE,1.95,1.7,5.55,5.8,5.7,5.25,4.2,5.85,GEO
LeaveOneOutEncoder,RF,2.15,1.65,5.4,4.7,6.15,5.0,5.0,5.95,GEO
LeaveOneOutEncoder,ABC,2.1,1.55,5.85,5.4,4.5,5.6,4.55,6.45,GEO
,avarage,4.44,3.39,4.43,4.61,4.78,4.84,4.66,4.85,GEO
,std,2.05,1.59,1.11,0.7,0.76,0.54,0.35,1.17,GEO
