ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
HashingEncoder,KNN,4.9,3.6,4.3,4.9,4.4,5.1,4.9,3.9,GEO
HashingEncoder,SGD,5.25,3.7,4.35,4.5,4.65,5.35,4.15,4.05,GEO
HashingEncoder,ABC,3.1,2.8,5.05,5.15,5.25,5.45,5.0,4.2,GEO
HashingEncoder,MLP,3.9,3.0,3.8,4.5,4.35,5.85,6.0,4.6,GEO
HashingEncoder,LRG,4.05,3.5,4.65,4.25,4.5,5.5,4.85,4.7,GEO
HashingEncoder,DTREE,2.9,2.85,4.7,5.45,5.05,5.35,4.95,4.75,GEO
HashingEncoder,SVM,6.75,4.25,3.25,4.45,3.35,5.35,3.7,4.9,GEO
HashingEncoder,RF,4.1,3.2,5.05,4.7,4.3,5.0,4.4,5.25,GEO
,avarage,4.37,3.36,4.39,4.74,4.48,5.37,4.74,4.54,GEO
,std,1.25,0.49,0.62,0.4,0.57,0.26,0.68,0.46,GEO
