ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
OneHotEncoder,DTREE,2.9,4.9,3.35,3.7,4.35,6.85,5.7,4.25,REC
OneHotEncoder,RF,3.65,4.4,5.0,4.4,4.3,5.05,4.8,4.4,REC
OneHotEncoder,MLP,3.65,4.25,4.4,3.85,4.0,5.75,5.15,4.95,REC
OneHotEncoder,KNN,2.6,4.05,4.35,4.7,5.25,5.7,4.25,5.1,REC
OneHotEncoder,LRG,2.95,5.0,3.5,3.55,3.9,5.2,6.7,5.2,REC
OneHotEncoder,SGD,4.1,3.45,4.2,3.7,3.9,5.85,5.2,5.6,REC
OneHotEncoder,SVM,3.65,4.25,3.55,5.1,4.1,4.75,4.8,5.8,REC
OneHotEncoder,ABC,3.45,4.05,5.05,4.75,3.55,5.4,3.85,5.9,REC
,avarage,3.37,4.29,4.18,4.22,4.17,5.57,5.06,5.15,REC
,std,0.5,0.49,0.66,0.59,0.5,0.64,0.88,0.61,REC
