ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
SumEncoder,MLP,5.65,4.15,4.5,3.9,4.65,5.0,4.9,3.25,GEO
SumEncoder,SVM,7.45,5.35,2.55,3.9,3.55,5.15,4.35,3.7,GEO
SumEncoder,LRG,5.75,5.95,3.5,4.65,3.5,5.05,3.75,3.85,GEO
SumEncoder,DTREE,5.05,5.15,3.35,3.75,4.55,4.85,5.05,4.25,GEO
SumEncoder,SGD,6.4,4.35,4.7,3.8,3.75,4.8,3.85,4.35,GEO
SumEncoder,KNN,5.55,4.05,4.65,3.25,4.15,5.05,4.65,4.65,GEO
SumEncoder,ABC,4.85,4.05,3.7,4.2,4.25,3.85,5.95,5.15,GEO
SumEncoder,RF,4.95,4.05,3.9,3.1,4.9,4.8,4.8,5.5,GEO
,avarage,5.71,4.64,3.86,3.82,4.16,4.82,4.66,4.34,GEO
,std,0.87,0.74,0.74,0.49,0.52,0.41,0.7,0.75,GEO
