ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
LeaveOneOutEncoder,KNN,5.5,4.3,4.6,4.5,4.2,4.8,4.4,3.7,IBA
LeaveOneOutEncoder,LRG,5.5,5.3,3.85,3.8,3.85,4.25,5.05,4.4,IBA
LeaveOneOutEncoder,MLP,5.4,4.15,3.95,4.5,3.95,4.95,4.5,4.6,IBA
LeaveOneOutEncoder,SVM,7.05,4.8,2.6,4.45,4.8,3.7,3.9,4.7,IBA
LeaveOneOutEncoder,SGD,5.5,3.4,4.05,3.65,4.9,4.85,4.6,5.05,IBA
LeaveOneOutEncoder,DTREE,2.05,1.85,5.6,5.8,5.6,5.35,4.3,5.45,IBA
LeaveOneOutEncoder,RF,2.15,1.65,5.35,4.55,6.0,4.95,5.05,6.3,IBA
LeaveOneOutEncoder,ABC,2.2,1.6,5.9,5.3,4.55,5.6,4.55,6.3,IBA
,avarage,4.42,3.38,4.49,4.57,4.73,4.81,4.54,5.06,IBA
,std,1.97,1.49,1.1,0.71,0.77,0.6,0.38,0.91,IBA
