ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
HelmertEncoder,DTREE,3.9,3.95,4.75,4.5,5.1,5.8,4.6,3.4,IBA
HelmertEncoder,ABC,4.8,3.35,4.4,4.65,4.05,5.45,5.7,3.6,IBA
HelmertEncoder,KNN,5.1,3.9,3.45,4.65,4.85,5.7,4.35,4.0,IBA
HelmertEncoder,SGD,6.4,4.75,3.35,4.25,4.0,4.6,4.4,4.25,IBA
HelmertEncoder,MLP,5.5,3.6,3.8,3.35,4.05,5.65,5.45,4.6,IBA
HelmertEncoder,RF,3.9,3.1,4.65,4.05,4.9,5.2,5.0,5.2,IBA
HelmertEncoder,LRG,3.7,3.9,4.3,4.4,4.2,5.2,4.7,5.6,IBA
HelmertEncoder,SVM,6.85,4.55,3.2,4.0,4.0,4.25,3.25,5.9,IBA
,avarage,5.02,3.89,3.99,4.23,4.39,5.23,4.68,4.57,IBA
,std,1.18,0.56,0.61,0.43,0.47,0.55,0.75,0.92,IBA
