ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
MEstimateEncoder,KNN,5.6,3.5,4.55,4.9,4.3,3.8,6.05,3.3,SPE
MEstimateEncoder,LRG,4.9,4.45,5.05,4.5,4.65,3.75,5.25,3.45,SPE
MEstimateEncoder,RF,4.95,3.85,5.55,3.95,4.9,4.0,5.3,3.5,SPE
MEstimateEncoder,DTREE,4.7,4.15,4.9,3.8,5.45,4.8,4.7,3.5,SPE
MEstimateEncoder,MLP,5.2,4.0,4.65,4.1,4.7,4.85,4.8,3.7,SPE
MEstimateEncoder,ABC,4.5,3.5,4.5,3.9,4.9,4.6,5.3,4.8,SPE
MEstimateEncoder,SGD,6.4,3.4,5.0,3.45,5.3,3.4,4.25,4.8,SPE
MEstimateEncoder,SVM,6.65,4.25,3.85,4.45,3.3,3.4,4.5,5.6,SPE
,avarage,5.36,3.89,4.76,4.13,4.69,4.07,5.02,4.08,SPE
,std,0.79,0.39,0.5,0.46,0.67,0.6,0.57,0.86,SPE
