ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
MEstimateEncoder,KNN,5.5,3.6,4.55,4.8,4.5,3.8,6.05,3.2,SPE
MEstimateEncoder,DTREE,4.8,4.05,4.9,3.9,5.55,4.8,4.7,3.3,SPE
MEstimateEncoder,RF,5.05,3.75,5.45,3.85,4.9,4.0,5.3,3.7,SPE
MEstimateEncoder,LRG,4.8,4.4,4.95,4.4,4.65,3.75,5.25,3.8,SPE
MEstimateEncoder,MLP,5.2,4.0,4.65,3.9,4.7,4.95,4.6,4.0,SPE
MEstimateEncoder,SVM,6.85,4.45,4.05,4.55,3.5,3.6,4.7,4.3,SPE
MEstimateEncoder,SGD,6.35,3.45,5.15,3.6,5.25,3.6,4.25,4.35,SPE
MEstimateEncoder,ABC,4.4,3.6,4.5,4.0,4.8,4.8,5.3,4.6,SPE
,avarage,5.37,3.91,4.78,4.12,4.73,4.16,5.02,3.91,SPE
,std,0.84,0.38,0.43,0.41,0.6,0.58,0.57,0.5,SPE
