ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
SumEncoder,DTREE,4.25,5.8,3.3,3.7,5.15,5.6,4.95,3.25,REC
SumEncoder,SVM,3.6,4.45,3.9,4.3,5.45,6.1,4.05,4.15,REC
SumEncoder,MLP,4.0,4.4,4.1,3.75,4.7,6.2,4.4,4.45,REC
SumEncoder,LRG,2.4,3.95,4.5,4.6,4.6,6.75,4.55,4.65,REC
SumEncoder,RF,3.85,4.6,4.6,3.8,5.05,4.65,4.7,4.75,REC
SumEncoder,ABC,3.75,4.35,3.9,4.2,5.35,5.0,4.6,4.85,REC
SumEncoder,KNN,2.95,4.45,5.3,3.8,5.2,6.2,3.1,5.0,REC
SumEncoder,SGD,4.1,3.4,4.3,3.85,3.7,5.6,4.6,6.45,REC
,avarage,3.61,4.43,4.24,4.0,4.9,5.76,4.37,4.69,REC
,std,0.63,0.68,0.59,0.33,0.57,0.69,0.57,0.9,REC
