ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
TargetEncoder,RF,3.6,4.0,4.6,4.45,5.2,5.3,4.9,3.95,F1
TargetEncoder,LRG,3.0,3.5,4.05,4.0,5.45,5.85,5.75,4.4,F1
TargetEncoder,KNN,3.4,4.4,5.35,4.8,4.65,4.65,4.15,4.6,F1
TargetEncoder,DTREE,3.65,4.25,3.75,5.1,4.1,5.35,4.8,5.0,F1
TargetEncoder,ABC,2.95,3.95,5.05,4.75,4.35,4.05,5.75,5.15,F1
TargetEncoder,SVM,4.25,4.15,4.25,3.9,4.9,4.4,4.95,5.2,F1
TargetEncoder,MLP,3.2,2.95,4.7,4.25,4.35,6.6,4.55,5.4,F1
TargetEncoder,SGD,3.95,2.55,4.65,2.6,4.95,6.05,5.7,5.55,F1
,avarage,3.5,3.72,4.55,4.23,4.74,5.28,5.07,4.91,F1
,std,0.46,0.66,0.52,0.78,0.46,0.87,0.6,0.54,F1
