ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
OrdinalEncoder,RF,4.15,3.65,4.65,4.6,5.05,4.95,4.4,4.55,IBA
OrdinalEncoder,KNN,5.3,4.1,4.05,4.45,3.45,5.0,4.85,4.8,IBA
OrdinalEncoder,DTREE,3.1,3.25,4.35,4.8,3.4,5.9,5.7,5.5,IBA
OrdinalEncoder,MLP,4.05,2.4,4.05,4.7,4.0,5.4,5.8,5.6,IBA
OrdinalEncoder,ABC,5.35,4.55,3.35,3.55,2.85,4.75,5.85,5.75,IBA
OrdinalEncoder,SGD,5.45,3.7,3.2,3.6,5.0,5.3,3.9,5.85,IBA
OrdinalEncoder,SVM,6.75,4.15,2.7,4.85,4.2,4.75,2.6,6.0,IBA
OrdinalEncoder,LRG,4.0,3.4,4.05,4.3,4.6,4.3,5.25,6.1,IBA
,avarage,4.77,3.65,3.8,4.36,4.07,5.04,4.79,5.52,IBA
,std,1.15,0.66,0.65,0.51,0.8,0.49,1.13,0.56,IBA
