ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
OrdinalEncoder,SVM,3.35,4.25,4.2,4.65,5.2,5.3,4.25,4.8,REC
OrdinalEncoder,RF,2.35,2.95,4.6,5.35,5.65,6.3,3.75,5.05,REC
OrdinalEncoder,SGD,3.8,3.3,4.8,4.0,5.15,5.55,4.0,5.4,REC
OrdinalEncoder,LRG,1.8,2.3,4.75,4.8,5.5,5.5,5.55,5.8,REC
OrdinalEncoder,DTREE,2.3,3.65,3.8,4.65,3.9,6.5,5.35,5.85,REC
OrdinalEncoder,KNN,3.0,4.9,4.65,3.6,4.25,6.1,3.5,6.0,REC
OrdinalEncoder,MLP,2.0,2.6,4.5,4.8,4.35,6.05,5.55,6.15,REC
OrdinalEncoder,ABC,3.45,4.05,4.05,4.25,4.2,5.8,4.0,6.2,REC
,avarage,2.76,3.5,4.42,4.51,4.78,5.89,4.49,5.66,REC
,std,0.74,0.88,0.36,0.54,0.67,0.42,0.85,0.52,REC
