ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
HelmertEncoder,DTREE,3.05,4.8,4.6,3.9,4.5,5.3,4.7,5.15,REC
HelmertEncoder,ABC,3.0,3.75,4.3,4.65,4.65,5.5,4.9,5.25,REC
HelmertEncoder,SGD,4.4,4.0,4.65,4.5,5.1,4.0,3.9,5.45,REC
HelmertEncoder,KNN,2.9,4.15,4.6,3.95,5.3,6.15,3.45,5.5,REC
HelmertEncoder,RF,2.65,3.8,4.75,3.7,4.65,5.45,5.25,5.75,REC
HelmertEncoder,SVM,3.35,4.2,4.35,3.95,5.25,5.25,3.85,5.8,REC
HelmertEncoder,LRG,2.1,2.95,5.05,4.0,4.45,5.8,5.05,6.6,REC
HelmertEncoder,MLP,3.45,3.2,4.9,3.8,3.55,5.7,4.45,6.95,REC
,avarage,3.11,3.86,4.65,4.06,4.68,5.39,4.44,5.81,REC
,std,0.67,0.58,0.25,0.34,0.57,0.63,0.65,0.64,REC
