ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
SumEncoder,MLP,5.45,4.2,4.45,4.1,4.85,5.05,4.6,3.3,IBA
SumEncoder,DTREE,4.95,4.95,3.35,3.85,4.35,4.95,5.15,4.45,IBA
SumEncoder,KNN,5.6,4.1,4.6,3.5,4.1,4.9,4.6,4.6,IBA
SumEncoder,RF,5.05,4.35,3.9,3.3,4.8,4.7,5.1,4.8,IBA
SumEncoder,SGD,6.05,4.25,4.5,3.9,3.9,4.8,3.65,4.95,IBA
SumEncoder,LRG,5.4,5.6,3.55,4.5,3.45,4.6,3.7,5.2,IBA
SumEncoder,ABC,4.85,3.85,3.5,4.1,4.25,3.95,6.05,5.45,IBA
SumEncoder,SVM,7.35,5.05,2.55,3.65,3.15,4.85,3.9,5.5,IBA
,avarage,5.59,4.54,3.8,3.86,4.11,4.72,4.59,4.78,IBA
,std,0.81,0.59,0.71,0.38,0.6,0.34,0.83,0.71,IBA
