ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
BaseNEncoder,KNN,5.3,4.0,4.2,5.3,4.2,4.7,5.6,2.7,IBA
BaseNEncoder,RF,4.85,4.05,4.65,5.25,4.25,5.8,4.1,3.05,IBA
BaseNEncoder,ABC,5.85,5.25,4.45,3.75,3.45,4.45,5.25,3.55,IBA
BaseNEncoder,SVM,7.35,4.4,2.6,3.85,4.05,4.65,4.5,4.6,IBA
BaseNEncoder,MLP,5.6,4.0,3.9,3.15,5.25,5.3,4.1,4.7,IBA
BaseNEncoder,DTREE,3.7,3.5,3.0,5.4,4.55,5.5,5.45,4.9,IBA
BaseNEncoder,SGD,6.05,3.8,3.75,2.85,4.35,4.95,4.6,5.65,IBA
BaseNEncoder,LRG,4.9,4.7,3.6,4.3,3.6,5.1,3.7,6.1,IBA
,avarage,5.45,4.21,3.77,4.23,4.21,5.06,4.66,4.41,IBA
,std,1.06,0.55,0.7,1.0,0.56,0.46,0.7,1.21,IBA
