ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
LeaveOneOutEncoder,LRG,3.7,4.4,5.05,4.3,4.55,4.65,5.45,3.9,PRE
LeaveOneOutEncoder,KNN,3.8,3.5,5.0,4.9,4.5,5.0,4.7,4.6,PRE
LeaveOneOutEncoder,SGD,4.45,3.55,2.55,4.6,5.55,5.25,4.9,5.15,PRE
LeaveOneOutEncoder,SVM,4.65,4.2,3.3,4.35,4.6,4.9,4.7,5.3,PRE
LeaveOneOutEncoder,MLP,3.9,4.15,4.25,4.85,3.65,4.55,4.95,5.7,PRE
LeaveOneOutEncoder,DTREE,2.15,2.0,5.2,4.8,5.1,5.75,4.45,6.55,PRE
LeaveOneOutEncoder,ABC,2.2,1.75,5.6,5.45,4.45,5.45,4.45,6.65,PRE
LeaveOneOutEncoder,RF,2.05,2.05,4.85,4.45,5.55,5.15,4.75,7.15,PRE
,avarage,3.36,3.2,4.48,4.71,4.74,5.09,4.79,5.62,PRE
,std,1.07,1.1,1.05,0.38,0.64,0.4,0.32,1.11,PRE
