ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
JamesSteinEncoder,KNN,3.1,4.3,4.55,4.2,5.55,5.55,4.15,4.6,F1
JamesSteinEncoder,ABC,2.8,3.2,4.4,4.6,4.7,5.95,5.6,4.75,F1
JamesSteinEncoder,RF,3.15,3.85,4.75,4.65,4.75,5.45,4.5,4.9,F1
JamesSteinEncoder,DTREE,3.75,4.55,3.4,4.8,4.25,6.2,3.7,5.35,F1
JamesSteinEncoder,LRG,2.25,2.8,5.2,4.0,4.6,6.2,5.55,5.4,F1
JamesSteinEncoder,SVM,3.95,4.5,3.95,4.15,5.1,4.4,4.45,5.5,F1
JamesSteinEncoder,MLP,2.85,2.6,4.45,4.65,5.55,5.8,4.2,5.9,F1
JamesSteinEncoder,SGD,3.45,3.05,3.9,3.6,5.05,5.45,5.05,6.45,F1
,avarage,3.16,3.61,4.32,4.33,4.94,5.62,4.65,5.36,F1
,std,0.55,0.79,0.56,0.41,0.46,0.58,0.69,0.62,F1
