ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
TargetEncoder,KNN,4.6,4.3,5.35,5.0,4.35,4.25,4.65,3.5,PRE
TargetEncoder,LRG,3.75,4.25,4.1,3.8,5.1,5.7,5.75,3.55,PRE
TargetEncoder,MLP,4.2,3.85,4.9,4.9,4.65,5.0,4.8,3.7,PRE
TargetEncoder,SGD,5.2,3.8,4.7,3.15,4.3,5.75,5.3,3.8,PRE
TargetEncoder,RF,3.2,3.9,4.6,4.45,5.2,5.3,5.2,4.15,PRE
TargetEncoder,DTREE,4.25,4.25,3.65,5.2,4.1,5.15,4.7,4.7,PRE
TargetEncoder,SVM,4.75,4.65,4.75,4.3,3.8,4.9,4.05,4.8,PRE
TargetEncoder,ABC,3.35,4.35,4.95,4.45,4.05,3.95,5.95,4.95,PRE
,avarage,4.16,4.17,4.62,4.41,4.44,5.0,5.05,4.14,PRE
,std,0.69,0.29,0.53,0.67,0.5,0.64,0.62,0.59,PRE
