ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
TargetEncoder,KNN,6.0,3.9,4.45,5.0,4.15,2.85,5.65,4.0,SPE
TargetEncoder,LRG,5.6,4.85,4.05,3.85,4.05,4.15,5.45,4.0,SPE
TargetEncoder,MLP,5.6,4.3,4.45,4.5,4.15,4.4,4.6,4.0,SPE
TargetEncoder,RF,5.0,4.2,3.9,4.3,4.9,4.15,5.3,4.25,SPE
TargetEncoder,SGD,6.45,4.15,4.2,4.3,3.85,4.35,4.25,4.45,SPE
TargetEncoder,ABC,5.15,3.5,3.95,4.05,3.9,4.05,6.45,4.95,SPE
TargetEncoder,DTREE,5.25,4.25,3.45,5.2,3.7,4.45,4.4,5.3,SPE
TargetEncoder,SVM,7.15,4.75,3.95,3.8,3.1,2.9,3.95,6.4,SPE
,avarage,5.78,4.24,4.05,4.38,3.98,3.91,5.01,4.67,SPE
,std,0.73,0.43,0.33,0.51,0.5,0.66,0.85,0.85,SPE
