ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
TargetEncoder,RF,2.7,3.75,4.65,4.85,5.25,5.6,4.95,4.25,REC
TargetEncoder,KNN,2.9,4.25,5.4,4.8,4.75,4.95,3.75,5.2,REC
TargetEncoder,SGD,3.15,3.0,5.2,2.15,5.15,5.75,6.1,5.5,REC
TargetEncoder,DTREE,3.55,4.45,3.8,5.0,4.15,4.85,4.65,5.55,REC
TargetEncoder,LRG,2.4,3.35,3.85,3.8,5.3,5.9,5.75,5.65,REC
TargetEncoder,SVM,3.75,4.35,4.1,3.7,4.8,4.6,4.6,6.1,REC
TargetEncoder,ABC,2.7,4.05,4.55,4.55,4.1,4.4,5.25,6.4,REC
TargetEncoder,MLP,2.7,2.75,4.6,4.15,4.25,6.45,4.45,6.65,REC
,avarage,2.98,3.74,4.52,4.12,4.72,5.31,4.94,5.66,REC
,std,0.47,0.65,0.59,0.93,0.5,0.72,0.75,0.75,REC
