ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
HelmertEncoder,DTREE,3.9,3.8,5.0,4.6,4.9,5.5,4.4,3.9,GEO
HelmertEncoder,KNN,5.1,4.0,3.45,4.55,4.75,5.4,4.55,4.2,GEO
HelmertEncoder,ABC,4.55,3.25,4.15,4.65,3.95,4.95,5.55,4.95,GEO
HelmertEncoder,SGD,6.3,4.75,3.25,4.35,3.8,4.1,4.3,5.15,GEO
HelmertEncoder,MLP,5.3,3.6,3.7,3.4,4.15,5.35,5.2,5.3,GEO
HelmertEncoder,RF,4.0,3.1,4.7,4.15,4.7,5.0,5.0,5.35,GEO
HelmertEncoder,LRG,3.9,3.85,4.5,4.4,4.1,5.1,4.35,5.8,GEO
HelmertEncoder,SVM,6.65,4.55,3.3,4.0,4.0,4.35,3.25,5.9,GEO
,avarage,4.96,3.86,4.01,4.26,4.29,4.97,4.57,5.07,GEO
,std,1.08,0.57,0.68,0.41,0.42,0.5,0.7,0.71,GEO
