ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
MEstimateEncoder,RF,4.45,3.65,5.2,4.15,5.6,4.2,5.35,3.4,IBA
MEstimateEncoder,DTREE,4.2,4.2,5.3,3.7,5.1,5.3,4.8,3.4,IBA
MEstimateEncoder,LRG,4.55,4.25,4.9,4.25,4.9,4.4,5.2,3.55,IBA
MEstimateEncoder,KNN,5.0,3.5,4.65,4.3,4.55,4.15,5.85,4.0,IBA
MEstimateEncoder,MLP,4.8,3.4,4.8,4.0,4.9,4.9,5.0,4.2,IBA
MEstimateEncoder,SGD,5.05,2.85,4.55,3.5,5.05,4.85,5.3,4.85,IBA
MEstimateEncoder,SVM,6.75,4.15,3.65,4.7,3.4,4.0,4.45,4.9,IBA
MEstimateEncoder,ABC,3.9,3.5,4.7,3.9,4.4,5.2,4.8,5.6,IBA
,avarage,4.84,3.69,4.72,4.06,4.74,4.62,5.09,4.24,IBA
,std,0.87,0.49,0.5,0.37,0.65,0.5,0.43,0.81,IBA
