ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
BinaryEncoder,ABC,3.5,4.3,5.05,5.05,4.75,5.65,4.15,3.55,REC
BinaryEncoder,RF,2.55,4.1,5.75,3.95,4.55,6.3,5.15,3.65,REC
BinaryEncoder,MLP,3.4,4.25,4.9,4.0,4.9,5.7,5.05,3.8,REC
BinaryEncoder,DTREE,2.45,3.75,4.6,5.1,4.55,6.65,4.95,3.95,REC
BinaryEncoder,KNN,2.85,4.35,5.4,4.7,4.1,5.5,4.6,4.5,REC
BinaryEncoder,LRG,2.5,4.05,4.45,4.5,4.1,6.2,5.55,4.65,REC
BinaryEncoder,SVM,3.15,4.35,4.75,4.4,4.4,5.7,4.5,4.75,REC
BinaryEncoder,SGD,3.45,3.05,4.15,4.3,4.0,5.55,5.55,5.95,REC
,avarage,2.98,4.02,4.88,4.5,4.42,5.91,4.94,4.35,REC
,std,0.45,0.44,0.52,0.43,0.33,0.42,0.5,0.8,REC
