ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
HelmertEncoder,DTREE,2.9,4.3,4.7,4.3,4.5,5.5,4.9,4.9,F1
HelmertEncoder,ABC,3.55,3.65,4.35,5.05,4.15,5.35,4.95,4.95,F1
HelmertEncoder,KNN,3.1,4.5,4.65,3.95,5.05,6.2,3.45,5.1,F1
HelmertEncoder,SVM,3.75,4.15,4.35,4.1,5.1,5.3,3.85,5.4,F1
HelmertEncoder,RF,3.0,3.55,4.5,3.95,4.45,5.45,5.2,5.9,F1
HelmertEncoder,MLP,4.1,3.1,4.6,3.65,4.15,5.85,4.55,6.0,F1
HelmertEncoder,SGD,4.45,4.1,4.2,4.45,4.75,3.95,4.0,6.1,F1
HelmertEncoder,LRG,2.1,3.2,5.2,3.8,4.4,5.9,5.0,6.4,F1
,avarage,3.37,3.82,4.57,4.16,4.57,5.44,4.49,5.59,F1
,std,0.75,0.52,0.31,0.44,0.37,0.68,0.64,0.58,F1
