ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
BinaryEncoder,RF,4.7,4.0,4.9,3.8,4.5,5.1,5.1,3.9,IBA
BinaryEncoder,KNN,5.6,4.2,4.0,5.1,3.6,4.0,5.6,3.9,IBA
BinaryEncoder,ABC,5.6,4.55,4.15,3.7,4.0,4.9,5.1,4.0,IBA
BinaryEncoder,MLP,5.25,3.75,4.65,4.1,4.2,4.9,4.75,4.4,IBA
BinaryEncoder,DTREE,3.5,3.4,4.1,5.2,4.55,6.35,3.85,5.05,IBA
BinaryEncoder,LRG,5.05,5.05,4.05,3.75,3.55,5.15,4.35,5.05,IBA
BinaryEncoder,SGD,6.0,3.6,3.5,3.95,4.8,4.4,4.65,5.1,IBA
BinaryEncoder,SVM,7.25,4.1,2.9,3.5,3.05,5.35,4.35,5.5,IBA
,avarage,5.37,4.08,4.03,4.14,4.03,5.02,4.72,4.61,IBA
,std,1.08,0.53,0.62,0.65,0.6,0.69,0.55,0.64,IBA
