ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
OrdinalEncoder,RF,4.45,3.85,4.85,4.9,4.35,4.45,4.7,4.45,SPE
OrdinalEncoder,KNN,6.1,3.8,4.15,4.45,3.25,3.7,6.05,4.5,SPE
OrdinalEncoder,ABC,5.75,4.75,3.65,3.95,3.35,4.25,5.75,4.55,SPE
OrdinalEncoder,SGD,5.9,3.6,3.6,4.8,4.7,4.4,4.0,5.0,SPE
OrdinalEncoder,SVM,6.85,4.85,2.8,4.95,3.8,4.3,2.85,5.6,SPE
OrdinalEncoder,DTREE,3.6,3.25,4.25,4.9,3.4,5.4,5.4,5.8,SPE
OrdinalEncoder,LRG,4.5,3.7,4.45,4.6,4.0,3.7,5.25,5.8,SPE
OrdinalEncoder,MLP,4.35,3.05,4.4,4.35,3.9,4.9,5.15,5.9,SPE
,avarage,5.19,3.86,4.02,4.61,3.84,4.39,4.89,5.2,SPE
,std,1.11,0.64,0.64,0.35,0.51,0.57,1.04,0.64,SPE
