ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
GLMMEncoder,KNN,6.75,4.05,3.85,4.75,4.05,3.6,5.55,3.4,SPE
GLMMEncoder,MLP,5.9,4.65,3.8,3.9,4.75,3.9,5.5,3.6,SPE
GLMMEncoder,SGD,6.3,4.3,4.35,4.4,5.15,4.55,3.15,3.8,SPE
GLMMEncoder,ABC,4.7,3.4,4.55,3.95,5.2,5.05,4.95,4.2,SPE
GLMMEncoder,DTREE,4.3,3.6,4.7,5.2,5.55,4.45,3.85,4.35,SPE
GLMMEncoder,LRG,5.35,4.55,4.6,4.85,4.1,4.25,3.95,4.35,SPE
GLMMEncoder,RF,4.3,3.6,5.0,3.55,4.95,3.7,5.4,5.5,SPE
GLMMEncoder,SVM,6.7,4.85,3.2,4.2,3.3,4.5,3.35,5.9,SPE
,avarage,5.54,4.12,4.26,4.35,4.63,4.25,4.46,4.39,SPE
,std,1.02,0.55,0.59,0.56,0.75,0.49,1.0,0.89,SPE
