ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
CatBoostEncoder,SGD,4.0,3.45,4.6,4.75,4.7,5.4,5.25,3.85,REC
CatBoostEncoder,KNN,2.45,4.15,5.0,4.3,5.3,6.15,4.3,4.35,REC
CatBoostEncoder,ABC,3.7,3.95,5.4,5.5,4.4,5.45,3.2,4.4,REC
CatBoostEncoder,MLP,3.0,3.2,5.25,4.5,4.9,6.05,4.45,4.65,REC
CatBoostEncoder,RF,2.65,3.7,4.3,4.4,5.45,5.95,4.7,4.85,REC
CatBoostEncoder,LRG,2.35,3.45,4.25,4.25,5.6,5.65,5.55,4.9,REC
CatBoostEncoder,SVM,3.65,3.7,3.5,4.15,4.85,5.8,5.0,5.35,REC
CatBoostEncoder,DTREE,2.85,3.8,5.6,3.35,5.3,5.6,4.1,5.4,REC
,avarage,3.08,3.68,4.74,4.4,5.06,5.76,4.57,4.72,REC
,std,0.62,0.3,0.71,0.6,0.41,0.28,0.74,0.52,REC
