ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
HashingEncoder,KNN,2.8,4.25,4.9,4.55,5.2,5.85,4.3,4.15,REC
HashingEncoder,SGD,3.55,3.3,4.2,4.7,5.9,5.75,4.4,4.2,REC
HashingEncoder,ABC,2.0,2.3,5.85,5.5,5.65,6.35,4.05,4.3,REC
HashingEncoder,RF,1.8,3.3,5.5,4.75,4.8,6.2,4.35,5.3,REC
HashingEncoder,LRG,1.8,2.5,4.6,4.9,5.4,6.0,5.5,5.3,REC
HashingEncoder,SVM,2.75,3.9,4.35,5.0,4.35,5.35,4.95,5.35,REC
HashingEncoder,MLP,2.1,2.55,4.35,5.35,4.65,5.9,5.6,5.5,REC
HashingEncoder,DTREE,2.2,2.85,4.6,5.2,4.7,5.3,5.1,6.05,REC
,avarage,2.38,3.12,4.79,4.99,5.08,5.84,4.78,5.02,REC
,std,0.61,0.7,0.59,0.33,0.54,0.37,0.59,0.71,REC
