ID,DATASET,FOLD,PREPROC,ALGORITHM,ORDER,ALPHA,ENCODER,PRE,REC,SPE,F1,GEO,IBA
kddcup-land_vs_portsweep_JamesSteinEncoder_dtosmote_ABC,kddcup-land_vs_portsweep,1,dtosmote,ABC,aspect_ratio,0.5,JamesSteinEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
kddcup-land_vs_portsweep_LeaveOneOutEncoder_dtosmote_ABC,kddcup-land_vs_portsweep,1,dtosmote,ABC,aspect_ratio,0.5,LeaveOneOutEncoder,0.0004,0.0189,0.9811,0.0007,0.0000,0.0000
kddcup-land_vs_portsweep_MEstimateEncoder_dtosmote_ABC,kddcup-land_vs_portsweep,1,dtosmote,ABC,aspect_ratio,0.5,MEstimateEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
kddcup-land_vs_portsweep_OneHotEncoder_dtosmote_ABC,kddcup-land_vs_portsweep,1,dtosmote,ABC,aspect_ratio,0.5,OneHotEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
kddcup-land_vs_portsweep_OrdinalEncoder_dtosmote_ABC,kddcup-land_vs_portsweep,1,dtosmote,ABC,aspect_ratio,0.5,OrdinalEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
kddcup-land_vs_portsweep_SumEncoder_dtosmote_ABC,kddcup-land_vs_portsweep,1,dtosmote,ABC,aspect_ratio,0.5,SumEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
kddcup-land_vs_portsweep_TargetEncoder_dtosmote_ABC,kddcup-land_vs_portsweep,1,dtosmote,ABC,aspect_ratio,0.5,TargetEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
kddcup-land_vs_portsweep_BaseNEncoder_dtosmote_MLP,kddcup-land_vs_portsweep,1,dtosmote,MLP,aspect_ratio,0.5,BaseNEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
kddcup-land_vs_portsweep_BinaryEncoder_dtosmote_MLP,kddcup-land_vs_portsweep,1,dtosmote,MLP,aspect_ratio,0.5,BinaryEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
kddcup-land_vs_portsweep_CatBoostEncoder_dtosmote_MLP,kddcup-land_vs_portsweep,1,dtosmote,MLP,aspect_ratio,0.5,CatBoostEncoder,0.9851,0.9292,0.9986,0.9510,0.9633,0.9214
kddcup-land_vs_portsweep_GLMMEncoder_dtosmote_MLP,kddcup-land_vs_portsweep,1,dtosmote,MLP,aspect_ratio,0.5,GLMMEncoder,0.9906,0.9811,0.9996,0.9842,0.9903,0.9790
kddcup-land_vs_portsweep_HashingEncoder_dtosmote_MLP,kddcup-land_vs_portsweep,1,dtosmote,MLP,aspect_ratio,0.5,HashingEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
kddcup-land_vs_portsweep_HelmertEncoder_dtosmote_MLP,kddcup-land_vs_portsweep,1,dtosmote,MLP,aspect_ratio,0.5,HelmertEncoder,0.9962,0.9953,0.9999,0.9955,0.9976,0.9947
kddcup-land_vs_portsweep_JamesSteinEncoder_dtosmote_MLP,kddcup-land_vs_portsweep,1,dtosmote,MLP,aspect_ratio,0.5,JamesSteinEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
kddcup-land_vs_portsweep_LeaveOneOutEncoder_dtosmote_MLP,kddcup-land_vs_portsweep,1,dtosmote,MLP,aspect_ratio,0.5,LeaveOneOutEncoder,0.9880,0.9670,0.9994,0.9744,0.9830,0.9632
kddcup-land_vs_portsweep_MEstimateEncoder_dtosmote_MLP,kddcup-land_vs_portsweep,1,dtosmote,MLP,aspect_ratio,0.5,MEstimateEncoder,0.9887,0.9717,0.9995,0.9776,0.9855,0.9685
kddcup-land_vs_portsweep_OneHotEncoder_dtosmote_MLP,kddcup-land_vs_portsweep,1,dtosmote,MLP,aspect_ratio,0.5,OneHotEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
kddcup-land_vs_portsweep_OrdinalEncoder_dtosmote_MLP,kddcup-land_vs_portsweep,1,dtosmote,MLP,aspect_ratio,0.5,OrdinalEncoder,0.9874,0.9623,0.9993,0.9713,0.9806,0.9580
kddcup-land_vs_portsweep_SumEncoder_dtosmote_MLP,kddcup-land_vs_portsweep,1,dtosmote,MLP,aspect_ratio,0.5,SumEncoder,0.9937,0.9906,0.9998,0.9915,0.9952,0.9895
kddcup-land_vs_portsweep_TargetEncoder_dtosmote_MLP,kddcup-land_vs_portsweep,1,dtosmote,MLP,aspect_ratio,0.5,TargetEncoder,0.9937,0.9906,0.9998,0.9915,0.9952,0.9895
kddcup-land_vs_portsweep_BaseNEncoder_dtosmote_SVM,kddcup-land_vs_portsweep,1,dtosmote,SVM,aspect_ratio,0.5,BaseNEncoder,0.9895,0.9764,0.9995,0.9808,0.9879,0.9737
kddcup-land_vs_portsweep_BinaryEncoder_dtosmote_SVM,kddcup-land_vs_portsweep,1,dtosmote,SVM,aspect_ratio,0.5,BinaryEncoder,0.9937,0.9906,0.9998,0.9915,0.9952,0.9895
kddcup-land_vs_portsweep_CatBoostEncoder_dtosmote_SVM,kddcup-land_vs_portsweep,1,dtosmote,SVM,aspect_ratio,0.5,CatBoostEncoder,0.9937,0.9906,0.9998,0.9915,0.9952,0.9895
kddcup-land_vs_portsweep_GLMMEncoder_dtosmote_SVM,kddcup-land_vs_portsweep,1,dtosmote,SVM,aspect_ratio,0.5,GLMMEncoder,0.9937,0.9906,0.9998,0.9915,0.9952,0.9895
kddcup-land_vs_portsweep_HashingEncoder_dtosmote_SVM,kddcup-land_vs_portsweep,1,dtosmote,SVM,aspect_ratio,0.5,HashingEncoder,0.9937,0.9906,0.9998,0.9915,0.9952,0.9895
kddcup-land_vs_portsweep_HelmertEncoder_dtosmote_SVM,kddcup-land_vs_portsweep,1,dtosmote,SVM,aspect_ratio,0.5,HelmertEncoder,0.9937,0.9906,0.9998,0.9915,0.9952,0.9895
kddcup-land_vs_portsweep_JamesSteinEncoder_dtosmote_SVM,kddcup-land_vs_portsweep,1,dtosmote,SVM,aspect_ratio,0.5,JamesSteinEncoder,0.9937,0.9906,0.9998,0.9915,0.9952,0.9895
kddcup-land_vs_portsweep_LeaveOneOutEncoder_dtosmote_SVM,kddcup-land_vs_portsweep,1,dtosmote,SVM,aspect_ratio,0.5,LeaveOneOutEncoder,0.9906,0.9811,0.9996,0.9842,0.9903,0.9790
kddcup-land_vs_portsweep_MEstimateEncoder_dtosmote_SVM,kddcup-land_vs_portsweep,1,dtosmote,SVM,aspect_ratio,0.5,MEstimateEncoder,0.9906,0.9811,0.9996,0.9842,0.9903,0.9790
kddcup-land_vs_portsweep_OneHotEncoder_dtosmote_SVM,kddcup-land_vs_portsweep,1,dtosmote,SVM,aspect_ratio,0.5,OneHotEncoder,0.9906,0.9811,0.9996,0.9842,0.9903,0.9790
kddcup-land_vs_portsweep_OrdinalEncoder_dtosmote_SVM,kddcup-land_vs_portsweep,1,dtosmote,SVM,aspect_ratio,0.5,OrdinalEncoder,0.9937,0.9906,0.9998,0.9915,0.9952,0.9895
kddcup-land_vs_portsweep_SumEncoder_dtosmote_SVM,kddcup-land_vs_portsweep,1,dtosmote,SVM,aspect_ratio,0.5,SumEncoder,0.9906,0.9811,0.9996,0.9842,0.9903,0.9790
kddcup-land_vs_portsweep_TargetEncoder_dtosmote_SVM,kddcup-land_vs_portsweep,1,dtosmote,SVM,aspect_ratio,0.5,TargetEncoder,0.9937,0.9906,0.9998,0.9915,0.9952,0.9895
kddcup-land_vs_portsweep_BaseNEncoder_dtosmote_SGD,kddcup-land_vs_portsweep,1,dtosmote,SGD,aspect_ratio,0.5,BaseNEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
kddcup-land_vs_portsweep_BinaryEncoder_dtosmote_SGD,kddcup-land_vs_portsweep,1,dtosmote,SGD,aspect_ratio,0.5,BinaryEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
kddcup-land_vs_portsweep_CatBoostEncoder_dtosmote_SGD,kddcup-land_vs_portsweep,1,dtosmote,SGD,aspect_ratio,0.5,CatBoostEncoder,0.9874,0.9623,0.9993,0.9713,0.9806,0.9580
kddcup-land_vs_portsweep_GLMMEncoder_dtosmote_SGD,kddcup-land_vs_portsweep,1,dtosmote,SGD,aspect_ratio,0.5,GLMMEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
kddcup-land_vs_portsweep_HashingEncoder_dtosmote_SGD,kddcup-land_vs_portsweep,1,dtosmote,SGD,aspect_ratio,0.5,HashingEncoder,0.9937,0.9906,0.9998,0.9915,0.9952,0.9895
kddcup-land_vs_portsweep_HelmertEncoder_dtosmote_SGD,kddcup-land_vs_portsweep,1,dtosmote,SGD,aspect_ratio,0.5,HelmertEncoder,0.9874,0.9623,0.9993,0.9713,0.9806,0.9580
kddcup-land_vs_portsweep_JamesSteinEncoder_dtosmote_SGD,kddcup-land_vs_portsweep,1,dtosmote,SGD,aspect_ratio,0.5,JamesSteinEncoder,0.9865,0.9528,0.9991,0.9654,0.9757,0.9475
kddcup-land_vs_portsweep_LeaveOneOutEncoder_dtosmote_SGD,kddcup-land_vs_portsweep,1,dtosmote,SGD,aspect_ratio,0.5,LeaveOneOutEncoder,0.9849,0.9245,0.9985,0.9482,0.9608,0.9162
kddcup-land_vs_portsweep_MEstimateEncoder_dtosmote_SGD,kddcup-land_vs_portsweep,1,dtosmote,SGD,aspect_ratio,0.5,MEstimateEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
kddcup-land_vs_portsweep_OneHotEncoder_dtosmote_SGD,kddcup-land_vs_portsweep,1,dtosmote,SGD,aspect_ratio,0.5,OneHotEncoder,0.9858,0.9434,0.9989,0.9595,0.9707,0.9371
kddcup-land_vs_portsweep_OrdinalEncoder_dtosmote_SGD,kddcup-land_vs_portsweep,1,dtosmote,SGD,aspect_ratio,0.5,OrdinalEncoder,0.9836,0.8774,0.9976,0.9202,0.9354,0.8645
kddcup-land_vs_portsweep_SumEncoder_dtosmote_SGD,kddcup-land_vs_portsweep,1,dtosmote,SGD,aspect_ratio,0.5,SumEncoder,0.9874,0.9623,0.9993,0.9713,0.9806,0.9580
kddcup-land_vs_portsweep_TargetEncoder_dtosmote_SGD,kddcup-land_vs_portsweep,1,dtosmote,SGD,aspect_ratio,0.5,TargetEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
kddcup-land_vs_portsweep_BaseNEncoder_dtosmote_RF,kddcup-land_vs_portsweep,1,dtosmote,RF,aspect_ratio,1,BaseNEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
kddcup-land_vs_portsweep_BinaryEncoder_dtosmote_RF,kddcup-land_vs_portsweep,1,dtosmote,RF,aspect_ratio,1,BinaryEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
kddcup-land_vs_portsweep_CatBoostEncoder_dtosmote_RF,kddcup-land_vs_portsweep,1,dtosmote,RF,aspect_ratio,1,CatBoostEncoder,0.9937,0.9906,0.9998,0.9915,0.9952,0.9895
kddcup-land_vs_portsweep_GLMMEncoder_dtosmote_RF,kddcup-land_vs_portsweep,1,dtosmote,RF,aspect_ratio,1,GLMMEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
kddcup-land_vs_portsweep_HashingEncoder_dtosmote_RF,kddcup-land_vs_portsweep,1,dtosmote,RF,aspect_ratio,1,HashingEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
kddcup-land_vs_portsweep_HelmertEncoder_dtosmote_RF,kddcup-land_vs_portsweep,1,dtosmote,RF,aspect_ratio,1,HelmertEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
kddcup-land_vs_portsweep_JamesSteinEncoder_dtosmote_RF,kddcup-land_vs_portsweep,1,dtosmote,RF,aspect_ratio,1,JamesSteinEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
kddcup-land_vs_portsweep_LeaveOneOutEncoder_dtosmote_RF,kddcup-land_vs_portsweep,1,dtosmote,RF,aspect_ratio,1,LeaveOneOutEncoder,0.0004,0.0189,0.9811,0.0007,0.0000,0.0000
kddcup-land_vs_portsweep_MEstimateEncoder_dtosmote_RF,kddcup-land_vs_portsweep,1,dtosmote,RF,aspect_ratio,1,MEstimateEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
kddcup-land_vs_portsweep_OneHotEncoder_dtosmote_RF,kddcup-land_vs_portsweep,1,dtosmote,RF,aspect_ratio,1,OneHotEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
kddcup-land_vs_portsweep_OrdinalEncoder_dtosmote_RF,kddcup-land_vs_portsweep,1,dtosmote,RF,aspect_ratio,1,OrdinalEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
kddcup-land_vs_portsweep_SumEncoder_dtosmote_RF,kddcup-land_vs_portsweep,1,dtosmote,RF,aspect_ratio,1,SumEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
kddcup-land_vs_portsweep_TargetEncoder_dtosmote_RF,kddcup-land_vs_portsweep,1,dtosmote,RF,aspect_ratio,1,TargetEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
kddcup-land_vs_portsweep_BaseNEncoder_dtosmote_KNN,kddcup-land_vs_portsweep,1,dtosmote,KNN,aspect_ratio,1,BaseNEncoder,0.9962,0.9953,0.9999,0.9955,0.9976,0.9947
kddcup-land_vs_portsweep_BinaryEncoder_dtosmote_KNN,kddcup-land_vs_portsweep,1,dtosmote,KNN,aspect_ratio,1,BinaryEncoder,0.9962,0.9953,0.9999,0.9955,0.9976,0.9947
kddcup-land_vs_portsweep_CatBoostEncoder_dtosmote_KNN,kddcup-land_vs_portsweep,1,dtosmote,KNN,aspect_ratio,1,CatBoostEncoder,0.9919,0.9858,0.9997,0.9877,0.9928,0.9842
kddcup-land_vs_portsweep_GLMMEncoder_dtosmote_KNN,kddcup-land_vs_portsweep,1,dtosmote,KNN,aspect_ratio,1,GLMMEncoder,0.9962,0.9953,0.9999,0.9955,0.9976,0.9947
kddcup-land_vs_portsweep_HashingEncoder_dtosmote_KNN,kddcup-land_vs_portsweep,1,dtosmote,KNN,aspect_ratio,1,HashingEncoder,0.9919,0.9858,0.9997,0.9877,0.9928,0.9842
kddcup-land_vs_portsweep_HelmertEncoder_dtosmote_KNN,kddcup-land_vs_portsweep,1,dtosmote,KNN,aspect_ratio,1,HelmertEncoder,0.9906,0.9811,0.9996,0.9842,0.9903,0.9790
kddcup-land_vs_portsweep_JamesSteinEncoder_dtosmote_KNN,kddcup-land_vs_portsweep,1,dtosmote,KNN,aspect_ratio,1,JamesSteinEncoder,0.9937,0.9906,0.9998,0.9915,0.9952,0.9895
kddcup-land_vs_portsweep_LeaveOneOutEncoder_dtosmote_KNN,kddcup-land_vs_portsweep,1,dtosmote,KNN,aspect_ratio,1,LeaveOneOutEncoder,0.9962,0.9953,0.9999,0.9955,0.9976,0.9947
kddcup-land_vs_portsweep_MEstimateEncoder_dtosmote_KNN,kddcup-land_vs_portsweep,1,dtosmote,KNN,aspect_ratio,1,MEstimateEncoder,0.9919,0.9858,0.9997,0.9877,0.9928,0.9842
kddcup-land_vs_portsweep_OneHotEncoder_dtosmote_KNN,kddcup-land_vs_portsweep,1,dtosmote,KNN,aspect_ratio,1,OneHotEncoder,0.9919,0.9858,0.9997,0.9877,0.9928,0.9842
kddcup-land_vs_portsweep_OrdinalEncoder_dtosmote_KNN,kddcup-land_vs_portsweep,1,dtosmote,KNN,aspect_ratio,1,OrdinalEncoder,0.9919,0.9858,0.9997,0.9877,0.9928,0.9842
kddcup-land_vs_portsweep_SumEncoder_dtosmote_KNN,kddcup-land_vs_portsweep,1,dtosmote,KNN,aspect_ratio,1,SumEncoder,0.9919,0.9858,0.9997,0.9877,0.9928,0.9842
kddcup-land_vs_portsweep_TargetEncoder_dtosmote_KNN,kddcup-land_vs_portsweep,1,dtosmote,KNN,aspect_ratio,1,TargetEncoder,0.9919,0.9858,0.9997,0.9877,0.9928,0.9842
kddcup-land_vs_portsweep_BaseNEncoder_dtosmote_DTREE,kddcup-land_vs_portsweep,1,dtosmote,DTREE,aspect_ratio,1,BaseNEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
kddcup-land_vs_portsweep_BinaryEncoder_dtosmote_DTREE,kddcup-land_vs_portsweep,1,dtosmote,DTREE,aspect_ratio,1,BinaryEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
kddcup-land_vs_portsweep_CatBoostEncoder_dtosmote_DTREE,kddcup-land_vs_portsweep,1,dtosmote,DTREE,aspect_ratio,1,CatBoostEncoder,0.9906,0.9811,0.9996,0.9842,0.9903,0.9790
kddcup-land_vs_portsweep_GLMMEncoder_dtosmote_DTREE,kddcup-land_vs_portsweep,1,dtosmote,DTREE,aspect_ratio,1,GLMMEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
kddcup-land_vs_portsweep_HashingEncoder_dtosmote_DTREE,kddcup-land_vs_portsweep,1,dtosmote,DTREE,aspect_ratio,1,HashingEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
kddcup-land_vs_portsweep_HelmertEncoder_dtosmote_DTREE,kddcup-land_vs_portsweep,1,dtosmote,DTREE,aspect_ratio,1,HelmertEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
kddcup-land_vs_portsweep_JamesSteinEncoder_dtosmote_DTREE,kddcup-land_vs_portsweep,1,dtosmote,DTREE,aspect_ratio,1,JamesSteinEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
kddcup-land_vs_portsweep_LeaveOneOutEncoder_dtosmote_DTREE,kddcup-land_vs_portsweep,1,dtosmote,DTREE,aspect_ratio,1,LeaveOneOutEncoder,0.0004,0.0189,0.9811,0.0007,0.0000,0.0000
kddcup-land_vs_portsweep_MEstimateEncoder_dtosmote_DTREE,kddcup-land_vs_portsweep,1,dtosmote,DTREE,aspect_ratio,1,MEstimateEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
kddcup-land_vs_portsweep_OneHotEncoder_dtosmote_DTREE,kddcup-land_vs_portsweep,1,dtosmote,DTREE,aspect_ratio,1,OneHotEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
kddcup-land_vs_portsweep_OrdinalEncoder_dtosmote_DTREE,kddcup-land_vs_portsweep,1,dtosmote,DTREE,aspect_ratio,1,OrdinalEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
kddcup-land_vs_portsweep_SumEncoder_dtosmote_DTREE,kddcup-land_vs_portsweep,1,dtosmote,DTREE,aspect_ratio,1,SumEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
kddcup-land_vs_portsweep_TargetEncoder_dtosmote_DTREE,kddcup-land_vs_portsweep,1,dtosmote,DTREE,aspect_ratio,1,TargetEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
kddcup-land_vs_portsweep_BaseNEncoder_dtosmote_LRG,kddcup-land_vs_portsweep,1,dtosmote,LRG,aspect_ratio,1,BaseNEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
kddcup-land_vs_portsweep_BinaryEncoder_dtosmote_LRG,kddcup-land_vs_portsweep,1,dtosmote,LRG,aspect_ratio,1,BinaryEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
kddcup-land_vs_portsweep_CatBoostEncoder_dtosmote_LRG,kddcup-land_vs_portsweep,1,dtosmote,LRG,aspect_ratio,1,CatBoostEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
kddcup-land_vs_portsweep_GLMMEncoder_dtosmote_LRG,kddcup-land_vs_portsweep,1,dtosmote,LRG,aspect_ratio,1,GLMMEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
kddcup-land_vs_portsweep_HashingEncoder_dtosmote_LRG,kddcup-land_vs_portsweep,1,dtosmote,LRG,aspect_ratio,1,HashingEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
kddcup-land_vs_portsweep_HelmertEncoder_dtosmote_LRG,kddcup-land_vs_portsweep,1,dtosmote,LRG,aspect_ratio,1,HelmertEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
kddcup-land_vs_portsweep_JamesSteinEncoder_dtosmote_LRG,kddcup-land_vs_portsweep,1,dtosmote,LRG,aspect_ratio,1,JamesSteinEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
kddcup-land_vs_portsweep_LeaveOneOutEncoder_dtosmote_LRG,kddcup-land_vs_portsweep,1,dtosmote,LRG,aspect_ratio,1,LeaveOneOutEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
kddcup-land_vs_portsweep_MEstimateEncoder_dtosmote_LRG,kddcup-land_vs_portsweep,1,dtosmote,LRG,aspect_ratio,1,MEstimateEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
kddcup-land_vs_portsweep_OneHotEncoder_dtosmote_LRG,kddcup-land_vs_portsweep,1,dtosmote,LRG,aspect_ratio,1,OneHotEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
kddcup-land_vs_portsweep_OrdinalEncoder_dtosmote_LRG,kddcup-land_vs_portsweep,1,dtosmote,LRG,aspect_ratio,1,OrdinalEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
kddcup-land_vs_portsweep_SumEncoder_dtosmote_LRG,kddcup-land_vs_portsweep,1,dtosmote,LRG,aspect_ratio,1,SumEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
kddcup-land_vs_portsweep_TargetEncoder_dtosmote_LRG,kddcup-land_vs_portsweep,1,dtosmote,LRG,aspect_ratio,1,TargetEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
kddcup-land_vs_portsweep_BaseNEncoder_dtosmote_ABC,kddcup-land_vs_portsweep,1,dtosmote,ABC,aspect_ratio,1,BaseNEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
kddcup-land_vs_portsweep_BinaryEncoder_dtosmote_ABC,kddcup-land_vs_portsweep,1,dtosmote,ABC,aspect_ratio,1,BinaryEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
kddcup-land_vs_portsweep_CatBoostEncoder_dtosmote_ABC,kddcup-land_vs_portsweep,1,dtosmote,ABC,aspect_ratio,1,CatBoostEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
kddcup-land_vs_portsweep_GLMMEncoder_dtosmote_ABC,kddcup-land_vs_portsweep,1,dtosmote,ABC,aspect_ratio,1,GLMMEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
kddcup-land_vs_portsweep_HashingEncoder_dtosmote_ABC,kddcup-land_vs_portsweep,1,dtosmote,ABC,aspect_ratio,1,HashingEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
kddcup-land_vs_portsweep_HelmertEncoder_dtosmote_ABC,kddcup-land_vs_portsweep,1,dtosmote,ABC,aspect_ratio,1,HelmertEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
kddcup-land_vs_portsweep_JamesSteinEncoder_dtosmote_ABC,kddcup-land_vs_portsweep,1,dtosmote,ABC,aspect_ratio,1,JamesSteinEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
kddcup-land_vs_portsweep_LeaveOneOutEncoder_dtosmote_ABC,kddcup-land_vs_portsweep,1,dtosmote,ABC,aspect_ratio,1,LeaveOneOutEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
kddcup-land_vs_portsweep_MEstimateEncoder_dtosmote_ABC,kddcup-land_vs_portsweep,1,dtosmote,ABC,aspect_ratio,1,MEstimateEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
kddcup-land_vs_portsweep_OneHotEncoder_dtosmote_ABC,kddcup-land_vs_portsweep,1,dtosmote,ABC,aspect_ratio,1,OneHotEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
kddcup-land_vs_portsweep_OrdinalEncoder_dtosmote_ABC,kddcup-land_vs_portsweep,1,dtosmote,ABC,aspect_ratio,1,OrdinalEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
kddcup-land_vs_portsweep_SumEncoder_dtosmote_ABC,kddcup-land_vs_portsweep,1,dtosmote,ABC,aspect_ratio,1,SumEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
kddcup-land_vs_portsweep_TargetEncoder_dtosmote_ABC,kddcup-land_vs_portsweep,1,dtosmote,ABC,aspect_ratio,1,TargetEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
kddcup-land_vs_portsweep_BaseNEncoder_dtosmote_MLP,kddcup-land_vs_portsweep,1,dtosmote,MLP,aspect_ratio,1,BaseNEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
kddcup-land_vs_portsweep_BinaryEncoder_dtosmote_MLP,kddcup-land_vs_portsweep,1,dtosmote,MLP,aspect_ratio,1,BinaryEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
kddcup-land_vs_portsweep_CatBoostEncoder_dtosmote_MLP,kddcup-land_vs_portsweep,1,dtosmote,MLP,aspect_ratio,1,CatBoostEncoder,0.9962,0.9953,0.9999,0.9955,0.9976,0.9947
kddcup-land_vs_portsweep_GLMMEncoder_dtosmote_MLP,kddcup-land_vs_portsweep,1,dtosmote,MLP,aspect_ratio,1,GLMMEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
kddcup-land_vs_portsweep_HashingEncoder_dtosmote_MLP,kddcup-land_vs_portsweep,1,dtosmote,MLP,aspect_ratio,1,HashingEncoder,0.9906,0.9811,0.9996,0.9842,0.9903,0.9790
kddcup-land_vs_portsweep_HelmertEncoder_dtosmote_MLP,kddcup-land_vs_portsweep,1,dtosmote,MLP,aspect_ratio,1,HelmertEncoder,0.9962,0.9953,0.9999,0.9955,0.9976,0.9947
kddcup-land_vs_portsweep_JamesSteinEncoder_dtosmote_MLP,kddcup-land_vs_portsweep,1,dtosmote,MLP,aspect_ratio,1,JamesSteinEncoder,0.9937,0.9906,0.9998,0.9915,0.9952,0.9895
kddcup-land_vs_portsweep_LeaveOneOutEncoder_dtosmote_MLP,kddcup-land_vs_portsweep,1,dtosmote,MLP,aspect_ratio,1,LeaveOneOutEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
kddcup-land_vs_portsweep_MEstimateEncoder_dtosmote_MLP,kddcup-land_vs_portsweep,1,dtosmote,MLP,aspect_ratio,1,MEstimateEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
kddcup-land_vs_portsweep_OneHotEncoder_dtosmote_MLP,kddcup-land_vs_portsweep,1,dtosmote,MLP,aspect_ratio,1,OneHotEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
kddcup-land_vs_portsweep_OrdinalEncoder_dtosmote_MLP,kddcup-land_vs_portsweep,1,dtosmote,MLP,aspect_ratio,1,OrdinalEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
kddcup-land_vs_portsweep_SumEncoder_dtosmote_MLP,kddcup-land_vs_portsweep,1,dtosmote,MLP,aspect_ratio,1,SumEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
kddcup-land_vs_portsweep_TargetEncoder_dtosmote_MLP,kddcup-land_vs_portsweep,1,dtosmote,MLP,aspect_ratio,1,TargetEncoder,0.9919,0.9858,0.9997,0.9877,0.9928,0.9842
