ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
TargetEncoder,ABC,3.2,3.95,5.25,4.9,4.6,4.4,5.9,3.8,F1
TargetEncoder,LRG,3.05,3.35,4.0,3.95,5.7,6.1,5.7,4.15,F1
TargetEncoder,RF,3.5,4.0,4.4,4.45,5.2,5.3,4.8,4.35,F1
TargetEncoder,KNN,3.4,4.4,5.25,4.9,4.65,4.65,4.25,4.5,F1
TargetEncoder,SVM,4.45,4.25,4.15,3.8,5.0,4.4,5.05,4.9,F1
TargetEncoder,MLP,3.4,2.9,4.8,4.3,4.4,6.7,4.5,5.0,F1
TargetEncoder,DTREE,3.55,4.35,3.65,5.1,4.2,5.25,4.8,5.1,F1
TargetEncoder,SGD,3.8,2.7,4.85,2.6,4.95,6.15,5.8,5.15,F1
,avarage,3.54,3.74,4.54,4.25,4.84,5.37,5.1,4.62,F1
,std,0.43,0.67,0.59,0.81,0.48,0.87,0.63,0.49,F1
