ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
SumEncoder,RF,5.25,4.45,4.3,3.4,5.0,4.8,5.2,3.6,GEO
SumEncoder,MLP,5.55,4.05,4.4,3.8,4.65,4.95,4.7,3.9,GEO
SumEncoder,SVM,7.45,5.35,2.55,3.85,3.45,4.95,4.3,4.1,GEO
SumEncoder,LRG,5.7,5.7,3.65,4.5,3.45,5.0,3.6,4.4,GEO
SumEncoder,SGD,6.4,4.15,4.6,3.7,3.85,4.9,3.9,4.5,GEO
SumEncoder,DTREE,4.75,4.95,3.35,3.85,4.35,4.85,4.95,4.95,GEO
SumEncoder,KNN,5.6,4.1,4.4,3.4,4.2,4.8,4.5,5.0,GEO
SumEncoder,ABC,4.85,3.95,3.6,3.9,4.15,3.85,5.75,5.95,GEO
,avarage,5.69,4.59,3.86,3.8,4.14,4.76,4.61,4.55,GEO
,std,0.88,0.66,0.7,0.35,0.55,0.38,0.7,0.74,GEO
