ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
JamesSteinEncoder,KNN,5.2,3.8,3.75,5.1,4.85,4.85,4.65,3.8,IBA
JamesSteinEncoder,RF,4.55,3.95,4.35,4.15,5.55,4.35,4.8,4.3,IBA
JamesSteinEncoder,ABC,3.8,3.1,4.4,4.5,4.5,5.65,5.7,4.35,IBA
JamesSteinEncoder,MLP,4.55,2.9,3.55,4.75,6.05,4.6,4.9,4.7,IBA
JamesSteinEncoder,LRG,4.1,4.1,5.0,4.1,3.95,4.95,4.9,4.9,IBA
JamesSteinEncoder,DTREE,4.15,4.55,3.9,4.5,4.45,6.0,3.4,5.05,IBA
JamesSteinEncoder,SGD,4.8,3.2,3.5,4.5,4.65,4.45,5.85,5.05,IBA
JamesSteinEncoder,SVM,6.95,4.3,3.0,4.15,3.9,4.1,3.4,6.2,IBA
,avarage,4.76,3.74,3.93,4.47,4.74,4.87,4.7,4.79,IBA
,std,0.99,0.6,0.63,0.34,0.74,0.66,0.91,0.71,IBA
