ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
BinaryEncoder,ABC,4.6,5.05,4.45,4.3,3.8,5.2,4.7,3.9,PRE
BinaryEncoder,RF,2.8,3.7,5.6,3.7,4.7,6.3,5.1,4.1,PRE
BinaryEncoder,SGD,5.05,3.35,3.2,4.35,4.6,5.8,5.15,4.5,PRE
BinaryEncoder,SVM,4.85,4.3,3.9,4.3,3.65,5.85,4.55,4.6,PRE
BinaryEncoder,MLP,4.15,4.25,4.75,3.95,4.35,5.45,4.45,4.65,PRE
BinaryEncoder,KNN,3.9,3.7,4.6,5.2,3.7,5.0,5.1,4.8,PRE
BinaryEncoder,LRG,3.0,4.7,4.3,3.9,3.7,5.7,5.1,5.6,PRE
BinaryEncoder,DTREE,2.7,3.0,4.2,4.8,4.75,6.05,4.75,5.75,PRE
,avarage,3.88,4.01,4.38,4.31,4.16,5.67,4.86,4.74,PRE
,std,0.94,0.69,0.69,0.49,0.49,0.43,0.28,0.65,PRE
