ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
OneHotEncoder,MLP,3.85,4.3,4.6,4.15,4.1,5.75,5.15,4.1,REC
OneHotEncoder,DTREE,3.1,4.75,3.55,3.6,4.35,6.65,5.65,4.35,REC
OneHotEncoder,ABC,3.5,4.15,5.4,4.95,3.85,5.5,4.0,4.65,REC
OneHotEncoder,RF,3.6,4.5,4.95,4.1,4.25,5.15,4.65,4.8,REC
OneHotEncoder,SVM,3.6,4.5,3.7,5.2,4.3,4.8,5.1,4.8,REC
OneHotEncoder,LRG,2.9,5.0,3.4,3.65,4.0,5.3,6.8,4.95,REC
OneHotEncoder,KNN,2.6,4.05,4.25,4.8,5.25,5.8,4.15,5.1,REC
OneHotEncoder,SGD,3.95,3.5,4.25,3.6,3.8,6.05,5.2,5.65,REC
,avarage,3.39,4.34,4.26,4.26,4.24,5.62,5.09,4.8,REC
,std,0.47,0.46,0.7,0.65,0.46,0.57,0.89,0.47,REC
