ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
LeaveOneOutEncoder,RF,3.05,2.55,6.25,5.55,6.45,4.1,4.95,3.1,SPE
LeaveOneOutEncoder,DTREE,3.2,2.85,6.0,5.9,5.75,4.5,4.35,3.45,SPE
LeaveOneOutEncoder,KNN,5.8,3.95,4.25,5.6,4.2,3.7,4.8,3.7,SPE
LeaveOneOutEncoder,MLP,5.5,4.45,3.65,4.65,4.45,4.55,5.05,3.7,SPE
LeaveOneOutEncoder,ABC,2.9,2.55,6.9,5.45,5.75,4.5,4.15,3.8,SPE
LeaveOneOutEncoder,LRG,6.1,5.45,4.2,4.1,3.75,3.35,4.65,4.4,SPE
LeaveOneOutEncoder,SGD,6.0,3.6,5.3,2.95,4.3,4.75,4.1,5.0,SPE
LeaveOneOutEncoder,SVM,7.05,5.0,2.9,4.25,3.3,3.1,3.9,6.5,SPE
,avarage,4.95,3.8,4.93,4.81,4.74,4.07,4.49,4.21,SPE
,std,1.64,1.11,1.4,1.01,1.11,0.62,0.43,1.1,SPE
