ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
HelmertEncoder,ABC,4.2,4.15,4.4,4.25,4.45,5.75,5.5,3.3,PRE
HelmertEncoder,DTREE,4.0,4.2,5.3,4.3,4.5,5.4,4.7,3.6,PRE
HelmertEncoder,KNN,4.8,4.4,3.75,4.25,4.85,5.6,3.95,4.4,PRE
HelmertEncoder,SGD,5.2,4.2,4.1,5.45,5.0,3.55,4.1,4.4,PRE
HelmertEncoder,RF,3.1,3.8,5.0,3.8,4.6,5.35,5.3,5.05,PRE
HelmertEncoder,SVM,4.45,4.35,3.7,5.0,4.6,4.65,3.95,5.3,PRE
HelmertEncoder,LRG,2.2,3.4,4.9,4.4,4.4,6.2,5.1,5.4,PRE
HelmertEncoder,MLP,4.3,3.3,4.6,3.25,4.45,5.65,5.05,5.4,PRE
,avarage,4.03,3.98,4.47,4.34,4.61,5.27,4.71,4.61,PRE
,std,0.96,0.43,0.59,0.67,0.21,0.82,0.63,0.82,PRE
