ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
MEstimateEncoder,RF,4.65,3.75,5.35,3.95,5.5,3.9,5.2,3.7,GEO
MEstimateEncoder,MLP,5.0,3.5,4.8,3.9,5.0,4.9,5.2,3.7,GEO
MEstimateEncoder,LRG,4.55,4.35,4.9,4.25,4.7,4.1,5.2,3.95,GEO
MEstimateEncoder,SGD,5.35,3.15,4.6,3.4,5.35,5.35,4.85,3.95,GEO
MEstimateEncoder,DTREE,4.1,4.0,5.2,3.6,5.1,5.3,4.7,4.0,GEO
MEstimateEncoder,KNN,5.1,3.5,4.25,4.5,4.65,3.85,5.95,4.2,GEO
MEstimateEncoder,ABC,3.9,3.4,4.7,4.0,4.5,5.1,5.0,5.4,GEO
MEstimateEncoder,SVM,6.75,4.25,3.55,4.6,3.4,3.7,4.35,5.4,GEO
,avarage,4.93,3.74,4.67,4.02,4.78,4.52,5.06,4.29,GEO
,std,0.89,0.43,0.57,0.41,0.65,0.7,0.47,0.71,GEO
