ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
TargetEncoder,ABC,3.05,3.95,5.25,4.85,4.45,4.45,5.85,4.15,F1
TargetEncoder,RF,3.5,3.9,4.6,4.45,5.1,5.1,4.8,4.55,F1
TargetEncoder,KNN,3.3,4.3,5.15,4.7,4.75,4.65,4.05,5.1,F1
TargetEncoder,SVM,4.35,4.15,4.15,3.8,4.9,4.4,4.95,5.3,F1
TargetEncoder,LRG,2.9,3.3,3.85,3.9,5.25,5.65,5.75,5.4,F1
TargetEncoder,DTREE,3.45,4.15,3.65,4.9,4.1,5.15,4.7,5.9,F1
TargetEncoder,MLP,3.2,2.85,4.6,4.25,4.35,6.6,4.25,5.9,F1
TargetEncoder,SGD,3.7,2.6,4.55,2.5,4.6,6.1,5.35,6.6,F1
,avarage,3.43,3.65,4.48,4.17,4.69,5.26,4.96,5.36,F1
,std,0.45,0.65,0.57,0.79,0.39,0.8,0.65,0.79,F1
