ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
MEstimateEncoder,RF,4.65,3.85,5.35,3.95,5.5,4.0,5.3,3.4,GEO
MEstimateEncoder,DTREE,4.1,4.2,5.3,3.7,5.1,5.3,4.8,3.5,GEO
MEstimateEncoder,LRG,4.55,4.35,4.9,4.25,4.9,4.4,5.1,3.55,GEO
MEstimateEncoder,KNN,5.2,3.5,4.35,4.5,4.65,3.85,5.95,4.0,GEO
MEstimateEncoder,MLP,4.9,3.4,4.8,4.0,4.9,4.8,5.0,4.2,GEO
MEstimateEncoder,SVM,6.75,4.35,3.65,4.7,3.5,3.9,4.35,4.8,GEO
MEstimateEncoder,SGD,5.05,3.25,4.6,3.3,5.25,5.05,4.65,4.85,GEO
MEstimateEncoder,ABC,3.9,3.5,4.7,4.0,4.4,5.2,5.0,5.3,GEO
,avarage,4.89,3.8,4.71,4.05,4.78,4.56,5.02,4.2,GEO
,std,0.87,0.45,0.54,0.44,0.62,0.6,0.48,0.72,GEO
