ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
BaseNEncoder,RF,4.65,3.95,4.65,5.15,4.15,5.9,3.9,3.65,IBA
BaseNEncoder,KNN,5.2,3.9,4.0,5.1,4.0,4.4,5.6,3.8,IBA
BaseNEncoder,MLP,5.6,4.2,3.9,3.25,5.35,5.4,4.2,4.1,IBA
BaseNEncoder,SVM,7.35,4.3,2.7,3.85,3.95,4.85,4.6,4.4,IBA
BaseNEncoder,ABC,5.85,5.05,4.25,3.55,3.25,4.15,5.05,4.85,IBA
BaseNEncoder,LRG,4.9,4.9,3.7,4.5,3.6,5.2,3.8,5.4,IBA
BaseNEncoder,SGD,6.05,3.7,3.75,2.85,4.35,5.05,4.5,5.75,IBA
BaseNEncoder,DTREE,3.4,3.4,3.0,5.0,4.35,5.3,5.35,6.2,IBA
,avarage,5.38,4.18,3.74,4.16,4.12,5.03,4.62,4.77,IBA
,std,1.15,0.57,0.63,0.9,0.62,0.56,0.66,0.94,IBA
