ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
TargetEncoder,RF,3.5,3.9,4.5,4.65,5.2,5.3,4.9,4.05,F1
TargetEncoder,KNN,3.2,4.3,5.25,4.8,4.65,4.55,4.05,5.2,F1
TargetEncoder,LRG,3.0,3.3,3.75,3.8,5.35,5.75,5.65,5.4,F1
TargetEncoder,SGD,3.8,2.6,4.8,2.55,4.85,6.25,5.75,5.4,F1
TargetEncoder,DTREE,3.55,4.35,3.65,5.1,4.2,5.05,4.6,5.5,F1
TargetEncoder,SVM,4.45,3.95,4.05,3.6,4.8,4.3,4.85,6.0,F1
TargetEncoder,ABC,2.8,3.8,4.9,4.5,4.1,4.0,5.5,6.4,F1
TargetEncoder,MLP,3.1,2.75,4.6,4.05,4.15,6.5,4.35,6.5,F1
,avarage,3.42,3.62,4.44,4.13,4.66,5.21,4.96,5.56,F1
,std,0.53,0.67,0.57,0.82,0.48,0.91,0.63,0.78,F1
