ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
GLMMEncoder,LRG,3.3,3.8,4.4,4.8,4.4,5.6,5.2,4.5,F1
GLMMEncoder,ABC,3.15,3.5,4.85,4.25,5.3,5.95,4.25,4.75,F1
GLMMEncoder,DTREE,3.3,4.3,4.0,4.6,4.65,5.15,5.15,4.85,F1
GLMMEncoder,SGD,4.1,3.8,4.75,3.7,5.45,4.85,4.1,5.25,F1
GLMMEncoder,KNN,3.2,4.6,4.6,4.3,4.45,5.45,4.1,5.3,F1
GLMMEncoder,RF,2.9,3.8,4.6,4.0,4.6,5.1,5.6,5.4,F1
GLMMEncoder,SVM,4.2,3.95,3.6,4.0,4.7,5.7,4.05,5.8,F1
GLMMEncoder,MLP,3.9,4.0,3.7,3.7,4.1,5.0,5.2,6.4,F1
,avarage,3.51,3.97,4.31,4.17,4.71,5.35,4.71,5.28,F1
,std,0.49,0.34,0.48,0.4,0.45,0.38,0.64,0.61,F1
