ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
TargetEncoder,LRG,5.15,4.95,4.0,3.55,4.6,5.2,5.1,3.45,IBA
TargetEncoder,KNN,5.7,4.5,4.55,4.5,4.15,3.95,5.15,3.5,IBA
TargetEncoder,ABC,4.9,4.15,4.05,4.05,4.1,4.2,6.5,4.05,IBA
TargetEncoder,MLP,5.3,3.7,4.5,4.1,4.1,5.6,4.6,4.1,IBA
TargetEncoder,SGD,5.6,3.4,4.85,3.25,4.15,5.75,4.65,4.35,IBA
TargetEncoder,SVM,7.35,4.65,3.75,4.3,3.6,3.8,4.15,4.4,IBA
TargetEncoder,RF,4.6,4.3,3.9,4.25,4.8,4.2,5.4,4.55,IBA
TargetEncoder,DTREE,4.75,4.35,3.45,5.5,3.9,4.35,4.3,5.4,IBA
,avarage,5.42,4.25,4.13,4.19,4.18,4.63,4.98,4.22,IBA
,std,0.87,0.5,0.47,0.67,0.38,0.77,0.75,0.62,IBA
