ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
BaseNEncoder,KNN,6.0,3.65,4.05,5.1,3.6,3.5,6.4,3.7,SPE
BaseNEncoder,RF,4.85,3.75,4.55,5.25,4.45,5.5,3.9,3.75,SPE
BaseNEncoder,MLP,5.7,4.25,4.0,3.15,5.15,4.9,4.45,4.4,SPE
BaseNEncoder,ABC,5.95,5.35,3.9,3.95,3.05,4.3,5.05,4.45,SPE
BaseNEncoder,SGD,6.5,4.3,4.35,2.4,4.45,4.4,5.05,4.55,SPE
BaseNEncoder,SVM,7.25,4.15,2.95,3.85,3.45,3.95,4.5,5.9,SPE
BaseNEncoder,LRG,5.45,4.75,3.25,4.55,3.2,5.05,3.8,5.95,SPE
BaseNEncoder,DTREE,4.0,3.4,3.1,5.1,4.35,5.4,4.65,6.0,SPE
,avarage,5.71,4.2,3.77,4.17,3.96,4.62,4.72,4.84,SPE
,std,0.99,0.63,0.6,1.03,0.74,0.71,0.82,0.97,SPE
