ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
GLMMEncoder,KNN,6.35,4.85,3.65,4.35,4.25,4.35,5.15,3.05,GEO
GLMMEncoder,MLP,5.7,4.6,4.15,4.15,4.75,4.1,5.45,3.1,GEO
GLMMEncoder,SGD,5.6,4.35,4.25,4.45,5.7,4.3,3.65,3.7,GEO
GLMMEncoder,ABC,4.3,3.5,4.55,4.2,5.3,5.05,5.2,3.9,GEO
GLMMEncoder,DTREE,3.7,3.8,4.7,4.6,5.55,4.95,4.55,4.15,GEO
GLMMEncoder,LRG,5.15,4.65,4.45,4.45,3.95,4.75,4.25,4.35,GEO
GLMMEncoder,RF,4.2,3.7,5.0,3.7,5.1,3.8,5.2,5.3,GEO
GLMMEncoder,SVM,6.8,4.55,3.1,3.9,3.8,5.3,3.25,5.3,GEO
,avarage,5.22,4.25,4.23,4.22,4.8,4.57,4.59,4.11,GEO
,std,1.09,0.51,0.61,0.3,0.73,0.52,0.81,0.87,GEO
