ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
OrdinalEncoder,KNN,5.5,4.3,4.25,4.65,3.65,4.9,4.85,3.9,GEO
OrdinalEncoder,RF,4.05,3.45,4.65,5.1,5.05,4.75,4.6,4.35,GEO
OrdinalEncoder,MLP,4.35,2.6,4.15,4.9,4.2,5.4,5.8,4.6,GEO
OrdinalEncoder,SGD,5.8,3.85,3.5,3.7,5.3,5.3,3.9,4.65,GEO
OrdinalEncoder,DTREE,3.0,3.35,4.25,4.8,3.3,6.1,5.7,5.5,GEO
OrdinalEncoder,ABC,5.35,4.55,3.35,3.75,2.95,4.55,5.85,5.65,GEO
OrdinalEncoder,SVM,6.75,4.1,2.65,4.85,4.3,4.85,2.6,5.9,GEO
OrdinalEncoder,LRG,4.2,3.5,4.05,4.2,4.6,4.3,5.15,6.0,GEO
,avarage,4.88,3.71,3.86,4.49,4.17,5.02,4.81,5.07,GEO
,std,1.19,0.62,0.64,0.54,0.83,0.57,1.12,0.79,GEO
