ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
CatBoostEncoder,KNN,5.4,4.1,4.25,3.75,4.95,4.8,5.65,3.1,GEO
CatBoostEncoder,LRG,5.05,4.8,3.95,4.0,4.75,4.75,4.6,4.1,GEO
CatBoostEncoder,MLP,4.8,3.8,4.7,4.5,4.55,5.3,3.95,4.4,GEO
CatBoostEncoder,RF,4.3,3.6,3.1,4.7,4.7,5.7,5.35,4.55,GEO
CatBoostEncoder,ABC,4.5,3.95,4.7,5.0,4.2,5.55,3.5,4.6,GEO
CatBoostEncoder,SVM,7.25,4.35,3.25,4.15,3.9,4.65,3.85,4.6,GEO
CatBoostEncoder,SGD,5.3,3.0,3.35,5.55,4.75,5.4,4.0,4.65,GEO
CatBoostEncoder,DTREE,3.15,3.1,5.7,4.1,5.1,5.5,4.4,4.95,GEO
,avarage,4.97,3.84,4.12,4.47,4.61,5.21,4.41,4.37,GEO
,std,1.17,0.61,0.89,0.6,0.39,0.41,0.75,0.57,GEO
